"id","index","type","score","date","speaker","party","function","role","paragraphs_count","house","highlight text"
"nl.proc.ob.d.h-tk-20082009-1869-1913.1.15.34","nl.proc","speech",0.0389257,"2008-11-12","Weekers","VVD","De heer","mp",3,"commons"," nodig om een alternatief vangnet te spannen, zoals zojuist door de heer Tang en mevrouw Wiegman is aanvaard. De staatssecretaris heeft het volste vertrouwen in deze wet. Eerder heb ik de staatssecretaris van VWS horen zeggen dat zij niet bereid is de ultieme politieke consequentie te verbinden aan het welslagen van deze wet. Is deze staatssecretaris wel zodanig overtuigd van deze wet, dat hij zijn politieke lot eraan <em>verbindt</em>?"
"nl.proc.ob.d.h-tk-20082009-2421-2446.1.9.7","nl.proc","speech",0.0389257,"2008-11-25","Blok","VVD","De heer","mp",2,"commons","Het is wel van belang dat u goed luistert, mijnheer Van Hijum. Anders is uw persbericht immers straks weer niet goed. Mijn collega Nicolaï heeft helemaal niet voorgesteld om de WWB op te heffen. Hij heeft erop gewezen dat de re-integratiebudgetten weggegooid geld zijn. U zegt dat ook wel eens zachtjes, maar u <em>verbindt</em> daar geen consequenties aan"
"nl.proc.ob.d.h-tk-20132014-37-33.1.5.1","nl.proc","speech",0.0389257,"2013-12-17","Van Gerven","SP","De heer","mp",10,"commons"," de aanleg van de spoorboog die Vlissingen direct met Antwerpen <em>verbindt</em>, en gaat over tot de orde van de dag. Deze motie is voorgesteld door het lid Van Gerven. Naar mij blijkt, wordt de indiening ervan voldoende ondersteund. Zij krijgt nr. 190 ( 26956 )."
"nl.proc.ob.d.h-tk-20152016-31-26.1.12.1","nl.proc","speech",0.0389257,"2015-12-01","Yücel","PvdA","Mevrouw","mp",2,"commons"," voorbeelden zijn er genoeg. Denk aan ouders die het zich niet kunnen veroorloven om hun kinderen te laten sporten. Dit is echter essentieel voor gelijke kansen en een gezonde ontwikkeling. Ouders ontmoeten elkaar op het sportveld en kinderen gaan daar vriendschappen voor het leven aan. Sport <em>verbindt</em>. Daarom komen mijn collega Tjeerd van Dekken en ik met een amendement om sporten voor nog meer kinderen mogelijk te maken. In 2016 en 2017 doen wij dit voor nog eens 25.000 kinderen. Zo geven wij elk kind gelijke kansen."
"nl.proc.ob.d.h-tk-20142015-42-5.1.7.1","nl.proc","speech",0.0389257,"2015-01-15","Bontes","Groep Bontes/Van Klaveren","De heer","mp",4,"commons",". Het was een bewuste provocatie van Turkije, dat inmiddels de persvrijheid volledig heeft afgeschaft. Waarom brak minister Koenders zijn bezoek niet meteen af? Waarom <em>verbindt</em> het kabinet hier geen enkele consequentie aan? Hoe lang laten we ons nog vernederen door Turkije?  Wij roepen het kabinet op om onze ambassadeur terug te roepen uit Ankara als"
"nl.proc.ob.d.h-tk-20142015-71-8.1.4.3","nl.proc","speech",0.0389257,"2015-04-02","Duisenberg","VVD","De heer","mp",12,"commons","De tweede motie gaat over scenario's.  Motie De Kamer,  gehoord de beraadslaging,  constaterende dat het kabinet het initiatief heeft genomen voor de eerste wetenschapsvisie sinds 25 jaar, met als doel een wetenschap van wereldformaat die zich meer <em>verbindt</em> met de samenleving en zich richt op de grote maatschappelijke uitdagingen;  constaterende"
"nl.proc.ob.d.h-tk-20062007-5212-5226.1.6.3","nl.proc","speech",0.03786702,"2007-09-05","Jansen","SP","De heer","mp",5,"commons"," windcapaciteit. Als het hard waait, komt er opeens een enorme bult aan stroom, die via het Nederlandse, het Belgische en het Franse net richting Zuid-Duitsland verdwijnt. Die bult zorgt nu al voor de nodige regeltechnische problemen in Nederland, die alleen maar erger worden als wij er nog <em>verbindingen</em> bij maken. Bovendien hoeft er, naar wij"
"nl.proc.ob.d.h-tk-20132014-20-11.1.8.20","nl.proc","speech",0.03786702,"2013-11-06","Geurts","CDA","De heer","mp",10,"commons"," wil een realistisch natuurbeleid. De kasschuif van 100 miljoen euro is een verkapte bezuiniging. Conclusies moeten getrokken worden. Er is minder geld voor robuuste <em>verbindingen</em>. Op basis hiervan moeten beslissingen door de staatssecretaris zelf worden genomen in plaats van deze af te schuiven op de provincies. Het CDA wil vandaag aandacht vragen"
"nl.proc.ob.d.h-tk-20142015-32-11.1.5.60","nl.proc","speech",0.03786702,"2014-12-03","Van Vliet","Van Vliet","De heer","mp",11,"commons"," commissie aangegeven dat het niet verstandig is dat het mogelijk blijft voor corporaties om in aparte bv's niet-kerntaken onder te brengen. De commissie heeft vastgesteld dat corporaties de laatste jaren per saldo verlies hebben geleden op hun <em>verbindingen</em>, ofwel die aparte bv's van woningcorporaties waar nevenactiviteiten, commerciële projecten"
"nl.proc.ob.d.h-tk-20142015-32-11.1.5.100","nl.proc","speech",0.03786702,"2014-12-03","Van Vliet","Van Vliet","De heer","mp",5,"commons"," beoogt dus meerdere verbeteringen, waaronder de versterking van de binding tussen huurder en verhuurder.  Ter afronding van dit blok nog iets over de schaalgrootte. De heer Monasch vroeg of de commissie alleen pleit voor meer transparantie ten aanzien van de <em>verbindingen</em> van toegelaten instellingen; of wil de commissie deze ook zo veel mogelijk in"
"nl.proc.ob.d.h-tk-20122013-35-9.1.9.66","nl.proc","speech",0.03784291,"2012-12-13","Van Vliet","PVV","De heer","mp",2,"commons","Ja, met bloemetjes op kaarten getekend. Weet u nog, minister? Soms ben ik constructief. Om te achterhalen welke richting dit debat uitgaat, vraag ik de staatssecretaris wat zij vindt van de opvatting van de PVV dat je iemand maar één keer zou moeten toestaan een beroep te doen op schuldhulpverlening, met alle begeleiding en maatschappelijke kosten die daarmee zijn <em>verbonden</em>."
"nl.proc.ob.d.h-tk-20072008-1976-2017.1.5.8","nl.proc","speech",0.03784291,"2007-11-21","Jules Kortenhorst","CDA","De heer","mp",2,"commons","De staatssecretaris weet dat het mij niet ging om politieauto's met zwaailichten, maar om het principe van de administratieve lasten. Ik dacht dat de staatssecretaris mijn zorgen deelt over onnodige administratieve lasten die <em>verbonden</em> zijn aan dit dossier. Is hij bereid om hieraan wezenlijk iets te doen?"
"nl.proc.ob.d.h-tk-20122013-9-7.1.11.5","nl.proc","speech",0.03784291,"2012-10-04","Harbers","VVD","De heer","mp",2,"commons","Ik heb weliswaar gezegd dat ik er het zwijgen toe doe, maar juist om de conclusie van de heer Van Vliet te vermijden, heb ik daar een belangrijke bijzin aan <em>verbonden</em>. De conclusie van de heer Van Vliet slaat daardoor niet op hetgeen ik zojuist heb gezegd. Hiermee ben ik aan het eind van mijn bijdrage in tweede termijn."
"nl.proc.ob.d.h-tk-20142015-58-6.1.4.5","nl.proc","speech",0.037665173,"2015-03-03","Ouwehand","PvdD","Mevrouw","mp",1,"commons","Ik ben altijd heel blij als mensen hier in de Kamer zich grote zorgen maken over dierenwelzijn, maar dan is wel altijd de vraag: is het een eerlijk verhaal? Of pleit je gewoon voor de opening van de jacht zoals het CDA doet? Of spreek je er schande van dat dieren niet kunnen migreren terwijl je zelf de <em>verbinding</em> naar de Veluwe hebt tegengehouden"
"nl.proc.ob.d.h-tk-20072008-5003-5006.1.5.1","nl.proc","speech",0.037486438,"2008-04-03","Depla","PvdA","De heer","mp",15,"commons","; verzoekt de regering, een nulmeting te laten doen, vergelijkbaar met het onderzoek van het Centraal Fonds Volkshuisvesting, naar <em>verbindingen</em> en de kwaliteit van het intern toezicht en naar de wijze en het niveau van de bewaking van de integriteit binnen woningbouwcorporaties; verzoekt de regering, in dit onderzoek ook inzicht te geven in het aantal"
"nl.proc.ob.d.h-tk-20062007-5260-5319.1.18.1","nl.proc","speech",0.037486438,"2007-09-06","Slob","ChristenUnie","De heer","mp",3,"commons"," aangegeven dat dat helaas steeds meer is gepolariseerd. In dat opzicht is mijn fractie blij met de houding van het kabinet in de richting van de moslims in Nederland: geen uitsluiting, <em>verbindingen</em> zoeken, nadrukkelijk kiezen voor wat ons bindt, maar ook helder zijn als mensen buiten onze rechtsorde opereren. Dat kunnen en willen wij tolereren, en dan"
"nl.proc.ob.d.h-tk-20082009-3295-3349.1.20.1","nl.proc","speech",0.037486438,"2008-12-16","Van der Vlies","SGP","De heer","mp",12,"commons"," <em>verbindingen</em> en het zoeken naar win-winsituaties. Deze agenda voor de komende tijd is inspirerend genoeg. Vanwege de mij nog resterende spreektijd wil ik twee moties indienen die mijns inziens voor zich spreken en afsluiten met een opmerking. Laat ik beginnen met de moties. De Van der VliesKamer, gehoord de beraadslaging, constaterende dat in het"
"nl.proc.ob.d.h-tk-20072008-1221-1276.1.18.1","nl.proc","speech",0.037486438,"2007-11-01","Van der Vlies","SGP","De heer","mp",18,"commons"," tussen de opzet van sectorale innovatieprogramma's, subsidiëring van de diverse praktijkgerichte projecten en ondersteuning van kennisnetwerken lijkt te ontbreken en dat dit de doorwerking en effectiviteit van kennis en innovatie in de praktijk remt; verzoekt de regering om de Kamer voor 1 mei 2008 inzicht te geven in de <em>verbindingen</em> tussen de"
"nl.proc.ob.d.h-tk-20132014-21-11.1.12.1","nl.proc","speech",0.037486438,"2013-11-07","Jacobi","PvdA","Mevrouw","mp",12,"commons"," er nu mee aan de gang en het Planbureau voor de Leefomgeving monitort. Wij vinden dat er een heel sterke structuur moet komen en dat die <em>verbindingen</em> er ook echt moeten komen. Dat moet het Rijk ook willen, want het is rijksbeleid en provincies voeren uit. Het moet met elkaar voor elkaar gebracht worden. Daarom de volgende motie, die ik mede indien"
"nl.proc.ob.d.h-tk-20072008-210-218.1.4.1","nl.proc","speech",0.037486438,"2007-09-25","Van Leeuwen","SP","De heer","mp",12,"commons"," daarover de volgende motie in. De Kamer, gehoord de beraadslaging, constaterende dat de regering onder de noemer taakstelling profijtbeginsel cultuur 50 mln. bezuinigt op cultuur; constaterende dat de minister een Commissie Cultuurprofijt in het leven heeft geroepen om met voorstellen te komen op welke wijze <em>verbindingen</em> gelegd kunnen worden tussen"
"nl.proc.ob.d.h-tk-20062007-5212-5226.1.6.1","nl.proc","speech",0.037486438,"2007-09-05","Jansen","SP","De heer","mp",4,"commons"," interconnecties nodig hebben, bijvoorbeeld om geografische pieken in de productie van duurzame energie op te vangen. Een goede afstemming tussen de nationale netwerkbeheerders is harder nodig naarmate het aantal grensoverschrijdende <em>verbindingen</em> toeneemt. Ik zal er niet geheimzinnig over doen; het voorliggende wetsvoorstel mag op de steun van de SP"
"nl.proc.ob.d.h-tk-20102011-29-92.1.18.2","nl.proc","speech",0.037486438,"2010-12-01","De Rouwe","CDA","De heer","mp",10,"commons"," fracties gaat om de <em>verbindingen</em> in het achterland. Daar is ook economie en ook daar willen mensen leefbaarheid, veiligheid en infrastructuur. Daarom dien ik de volgende motie in. De Kamer, gehoord de beraadslaging, overwegende dat de minister in 2011 het MIRT gaat invullen voor de periode 2020-2028; overwegende dat de minister in haar beleidsbrief"
"nl.proc.ob.d.h-tk-20132014-20-5.1.5.1","nl.proc","speech",0.037486438,"2013-11-06","Ouwehand","PvdD","Mevrouw","mp",28,"commons","; overwegende dat deze ontgrensde gebieden planologische bescherming missen om onomkeerbare ontwikkelingen te voorkomen waardoor realisatie van de oorspronkelijke ehs in gevaar zou kunnen komen; verzoekt de regering, de oorspronkelijke ehs en de robuuste ecologische <em>verbindingen</em> planologisch vast te leggen in de Structuurvisie Infrastructuur en"
"nl.proc.ob.d.h-tk-20102011-26-66.1.9.207","nl.proc","speech",0.037486438,"2010-11-24","Van Veldhoven","D66","Mevrouw","mp",3,"commons"," aangegeven dat dat voor hem geen optie is. De staatssecretaris heeft eerder ook aangegeven dat er wel degelijk <em>verbindingen</em> noodzakelijk zijn. Ik wil hem vragen of hij deze inhoudelijke overweging opnieuw wil maken, vanuit het perspectief dat dit geld kan worden ingezet om het overleg te versoepelen. Als het punt van de dekking een probleem is, heb ik"
"nl.proc.ob.d.h-tk-20102011-80-17.1.10.1","nl.proc","speech",0.037486438,"2011-04-28","Venrooy-van Ark","VVD","Mevrouw","mp",4,"commons"," het parlementair proces. Ook vind ik dat de Wmo dienstverlening en inspraak door gemeenten mogelijk maakt. Wij waren tegen de wetten, want deze beperken de autonomie van gemeenten, bevorderen de bureaucratie en beperken de gemeenten in het leggen van <em>verbindingen</em> tussen beleidsterreinen, juist waar dit zo nodig is. Ik wil ook nogmaals de vraag hier"
"nl.proc.ob.d.h-tk-20102011-25-38.1.12.1","nl.proc","speech",0.037486438,"2010-11-23","Van Gerven","SP","De heer","mp",2,"commons"," maximaal te benutten. Nederland is het land met de minste natuur van Europa. Mensen wonen er zeer dicht op elkaar. We moeten zuinig zijn op de natuur die we hebben. De ecologische hoofdstructuur en zijn <em>verbindingen</em> leiden, als deze zijn gerealiseerd, tot prachtige natuur voor iedereen, met tevens kansen voor toename van de diversiteit van plant en"
"nl.proc.ob.d.h-tk-20102011-18-39.1.5.16","nl.proc","speech",0.037486438,"2010-11-04","Slob","ChristenUnie","De heer","mp",11,"commons"," noordelijke provincies en aansluit bij de ambities voor frequentieverhoging op de korte termijn van de <em>verbindingen</em> van Zwolle met Groningen en Leeuwarden; constaterende dat in het kader van Randstadspoor wordt gewerkt aan een keerspoor voor sprinters bij Harderwijk; verzoekt de regering: - een MIRT-verkenning te starten naar kosteneffectieve"
"nl.proc.ob.d.h-tk-20152016-8-9.1.12.5","nl.proc","speech",0.037486438,"2015-09-30","Bosman","VVD","De heer","mp",2,"commons"," het maken van <em>verbindingen</em> met school en onderwijs. Voor die banen van Eneco kijk ik even naar de FNV, die dat gevaar niet ziet. De FNV is niet echt een aan de VVD gelieerde club, maar zij geeft aan dat zij ook bij andere splitsingen heeft gezien dat daar echt niet zo veel banen verloren gaan. Wij moeten ervoor oppassen dat wij zeggen dat de banen"
"nl.proc.ob.d.h-tk-20152016-17-9.1.6.1","nl.proc","speech",0.037486438,"2015-10-28","Visser","VVD","Mevrouw","mp",3,"commons"," N35 en door het verbreden van de spitsstrook bij de A7, waaraan hard gewerkt wordt. Ook is net een startbeslissing over de A15 bij Sliedrecht genomen. Maar we gaan door, rondom Schiphol en met de A1, de A6 en de A9. Recent hebben wij de discussie gevoerd over de Blankenburgverbinding en over de mogelijkheid van nieuwe <em>verbindingen</em> als de A12 en de"
"nl.proc.ob.d.h-tk-20132014-20-11.1.7.1","nl.proc","speech",0.03710195,"2013-11-06","Jacobi","PvdA","Mevrouw","mp",4,"commons"," regeringsperiode voor staat, te weten 800 miljoen, een heel grote slag slaan, om in ieder geval ervoor te zorgen dat het netwerk er steeds meer komt te staan. Het gaat om investeren nu, maar ook in de toekomst. De visie van het Rijk is, een netwerk te hebben. Een netwerk betekent: <em>verbindingen</em> leggen. Er zijn in de vorige kabinetsperiode heel veel"
"nl.proc.ob.d.h-tk-20102011-61-10.1.14.4","nl.proc","speech",0.035812136,"2011-03-16","Braakhuis","GroenLinks","De heer","mp",14,"commons"," in het register opnemen of in het ergste geval de inschrijving uit het register verwijderen, waardoor de betreffende bankier zijn beroep niet langer zou kunnen uitoefenen. In die zin is er een sterke analogie met wat in de medische sector gangbaar is. Daaraan <em>verbind</em> ik de volgende motie. Motie De Kamer, gehoord de beraadslaging, constaterende dat"
"nl.proc.ob.d.h-tk-20092010-62-5468.1.11.1","nl.proc","speech",0.035812136,"2010-03-11","Van Gent","GroenLinks","Mevrouw","mp",7,"commons"," AOW-leeftijd, best kunt en zelfs moet wachten tot de kiezer zich erover heeft kunnen spreken. Wij zien dat ook met vertrouwen tegemoet. Voor de AOW is er ook tijd, want het duurt nog tien jaar voordat het 2020 is. Men zal zich wel afvragen waarom ik deze twee zaken <em>verbind</em>. De reden daarvoor is dat mijn fractie hogelijk verbaasd is dat deze Kamer"
"nl.proc.ob.d.h-tk-20102011-46-20.1.8.12","nl.proc","speech",0.035812136,"2011-02-01","Van der Staaij","SGP","De heer","mp",8,"commons","Ik heb er wel degelijk uit gehaald dat de opheffing van het bordeelverbod juist averechtse effecten heeft gehad. In plaats van de mensenhandel tegen te gaan, heeft de opheffing soms eerder de markt voor mensenhandel vergroot. Dat is in ieder geval de conclusie die ik aan de evaluaties <em>verbind</em>. Ik heb nog één vraag over de registratie. Hoe wordt in"
